loan_id,origination_SeriousDlqin2yrs,origination_RevolvingUtilizationOfUnsecuredLines,origination_age,origination_NumberOfTime30-59DaysPastDueNotWorse,origination_DebtRatio,origination_MonthlyIncome,origination_NumberOfOpenCreditLinesAndLoans,origination_NumberOfTimes90DaysLate,origination_NumberRealEstateLoansOrLines,origination_NumberOfTime60-89DaysPastDueNotWorse,origination_NumberOfDependents,origination_origination_PD,current_SeriousDlqin2yrs,current_RevolvingUtilizationOfUnsecuredLines,current_age,current_NumberOfTime30-59DaysPastDueNotWorse,current_DebtRatio,current_MonthlyIncome,current_NumberOfOpenCreditLinesAndLoans,current_NumberOfTimes90DaysLate,current_NumberRealEstateLoansOrLines,current_NumberOfTime60-89DaysPastDueNotWorse,current_NumberOfDependents,current_origination_PD,current_trajectory,current_current_PD,pd_origin,pd_current,product_type,security_status,collateral_type,balance,ead,eir,remaining_lifetime_months,lgd_category,lgd,default_status
5964,0,0.335332933,30,0,0.237561317,4280.0,3,0,1,0,0.0,0.16210878,0,0.39693752823739015,32,1.0,0.2739692461547648,3949.374355929126,3.0,0.0,1.0,0.0,0.0,0.16210878,deteriorating,0.6434431,0.16210878,0.6434431,credit_card,unsecured,,3416.0731463667917,3416.0731463667917,0.20030270935968905,10,LGD_CREDIT_CARD,0.55,0
5965,0,1.329529399,38,0,0.413760267,8400.0,7,0,1,0,2.0,0.57420784,0,1.0,40,1.0,0.41600051433787383,8476.952700815456,7.0,0.0,1.0,0.0,2.0,0.57420784,deteriorating,0.46149665,0.57420784,0.46149665,mortgage,secured,real_estate,256779.9807154393,256779.9807154393,0.058211532211663475,264,LGD_MORTGAGE,0.1,1
5966,0,0.0,65,1,0.505936263,4800.0,12,0,1,0,0.0,0.2670246,0,0.0,67,1.0,0.5172097977457603,5129.91999574504,12.0,0.0,1.0,0.0,0.0,0.2670246,stable,0.28644028,0.2670246,0.28644028,auto_loan,secured,vehicle,30159.34220659331,30159.34220659331,0.06444305435927745,48,LGD_AUTO,0.25,0
5967,0,0.9999999,28,1,0.587968218,880.0,2,1,0,0,2.0,0.8534346,0,1.0,30,1.0,0.6132703785260849,971.2413013238536,2.0,1.0,0.0,0.0,2.0,0.8534346,stable,0.9097821,0.8534346,0.9097821,mortgage,secured,real_estate,370751.59289652726,370751.59289652726,0.06538526154567459,271,LGD_MORTGAGE,0.1,1
5968,0,0.07066646,43,0,0.244660427,8333.0,7,0,2,0,4.0,0.12436042,0,0.06197758436500878,45,0.0,0.24630179528107843,8360.050471029284,7.0,0.0,2.0,0.0,4.0,0.12436042,stable,0.83056265,0.12436042,0.83056265,credit_card,unsecured,,8938.697444562928,8938.697444562928,0.19463053174874792,14,LGD_CREDIT_CARD,0.55,1
5969,0,0.020150669,66,0,0.19896961,15333.0,9,0,1,0,0.0,0.06877488,0,0.017737021984924217,68,0.0,0.18029964474359952,16497.07323307718,9.0,0.0,1.0,0.0,0.0,0.06877488,improving,0.06816645,0.06877488,0.06816645,credit_card,unsecured,,7135.322421780543,7135.322421780543,0.20264187241617276,18,LGD_CREDIT_CARD,0.55,0
5970,0,0.9999999,45,0,0.269949066,2355.0,4,0,0,0,3.0,0.6156023,0,0.9914604446277703,47,0.0,0.25777505086453717,2512.965277663265,4.0,0.0,0.0,0.0,3.0,0.6156023,stable,0.5869797,0.6156023,0.5869797,credit_card,unsecured,,3460.3809005838766,3460.3809005838766,0.19709781752077096,35,LGD_CREDIT_CARD,0.55,0
5971,0,0.0,47,0,0.16619169,20000.0,23,0,1,0,3.0,0.059347205,0,0.0,49,0.0,0.15669443558653287,21118.167948419687,23.0,0.0,1.0,0.0,3.0,0.059347205,stable,0.054210674,0.059347205,0.054210674,credit_card,unsecured,,17346.005939918807,17346.005939918807,0.20957202102769915,6,LGD_CREDIT_CARD,0.55,0
5972,0,0.184994714,48,0,0.942383918,14127.0,14,0,9,0,0.0,0.5820742,0,0.21065908465519453,50,0.0,0.9287208056279352,14136.351126849158,14.0,0.0,9.0,0.0,0.0,0.5820742,deteriorating,0.55068356,0.5820742,0.55068356,credit_card,unsecured,,5388.916614942479,5388.916614942479,0.19018139486197208,3,LGD_CREDIT_CARD,0.55,1
5973,0,0.469056842,31,0,0.048211004,9250.0,4,0,0,0,1.0,0.42701095,0,0.4484756648749031,33,0.0,0.04679208923475288,10294.493666398359,4.0,0.0,0.0,0.0,1.0,0.42701095,improving,0.3709425,0.42701095,0.3709425,auto_loan,secured,vehicle,28328.095061917866,28328.095061917866,0.06759556730593713,20,LGD_AUTO,0.25,0
5974,0,0.9999999,68,0,0.367046895,3944.0,9,0,1,0,1.0,0.22710401,0,1.0,70,2.0,0.41296103397543354,3874.008032325797,9.0,1.0,1.0,1.0,1.0,0.22710401,deteriorating,0.5273531,0.22710401,0.5273531,credit_card,unsecured,,3043.1825437799057,3043.1825437799057,0.20261899702306255,29,LGD_CREDIT_CARD,0.55,1
5975,1,0.9999999,53,0,0.495528669,1900.0,3,2,1,0,0.0,0.8856638,1,0.8756882923272713,55,0.0,0.4189605435448548,1989.0956051921241,3.0,2.0,1.0,0.0,0.0,0.8856638,improving,0.9285564,0.8856638,0.9285564,credit_card,unsecured,,5988.509376539303,5988.509376539303,0.1910853180164533,16,LGD_CREDIT_CARD,0.55,0
5976,0,0.217556489,48,0,0.065724382,4244.0,3,0,0,0,1.0,0.20227152,0,0.20254411060829544,50,0.0,0.05755796492439655,4746.682030403515,3.0,0.0,0.0,0.0,1.0,0.20227152,improving,0.17720245,0.20227152,0.17720245,credit_card,unsecured,,3737.4634461231385,3737.4634461231385,0.18248981369251455,11,LGD_CREDIT_CARD,0.55,1
5977,1,0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4.0,0.54552317,1,0.8628327156958714,30,0.0,0.07845540566651794,3368.449727220919,2.0,0.0,0.0,0.0,4.0,0.54552317,deteriorating,0.64396524,0.54552317,0.64396524,credit_card,unsecured,,7105.061869199436,7105.061869199436,0.15106121967936081,36,LGD_CREDIT_CARD,0.55,0
5978,0,0.9999999,56,0,0.280429893,4000.0,2,0,0,0,0.0,0.5050878,0,0.9470832530893976,58,0.0,0.2657721796825905,4019.2368825887606,2.0,0.0,0.0,0.0,0.0,0.5050878,stable,0.37756142,0.5050878,0.37756142,auto_loan,secured,vehicle,53876.433820988874,53876.433820988874,0.06868722096870407,50,LGD_AUTO,0.25,0
5979,0,0.15610594,53,0,0.417805545,5121.0,14,0,1,0,0.0,0.2402526,0,0.15858545741708993,55,0.0,0.4386252634305204,5248.444937515899,14.0,0.0,1.0,0.0,0.0,0.2402526,stable,0.59757763,0.2402526,0.59757763,credit_card,unsecured,,10357.14208403896,10357.14208403896,0.19142822919760327,12,LGD_CREDIT_CARD,0.55,1
5980,0,0.0,54,0,0.32758215,12750.0,11,0,1,0,2.0,0.12599385,0,0.0,56,0.0,0.36746516594830114,12313.170900884465,11.0,0.0,1.0,0.0,2.0,0.12599385,deteriorating,0.15623617,0.12599385,0.15623617,credit_card,unsecured,,3091.0822763839924,3091.0822763839924,0.18706040093849044,5,LGD_CREDIT_CARD,0.55,0
5981,0,0.585619863,39,3,0.469180245,15833.0,11,0,2,0,2.0,0.80388397,0,0.5832300832227758,41,3.0,0.5121030927714559,17145.832447990248,11.0,0.0,2.0,0.0,2.0,0.80388397,stable,0.7396278,0.80388397,0.7396278,credit_card,unsecured,,6259.965611263507,6259.965611263507,0.18935826421126067,6,LGD_CREDIT_CARD,0.55,1
5982,0,0.093697951,65,0,0.229330709,5079.0,10,0,2,0,1.0,0.10167672,0,0.08608251033274271,67,0.0,0.2351661120543938,5134.509550107956,10.0,0.0,2.0,0.0,1.0,0.10167672,stable,0.08028535,0.10167672,0.08028535,mortgage,secured,real_estate,288902.0671260202,288902.0671260202,0.05981178028197391,159,LGD_MORTGAGE,0.1,0
5983,0,0.129262632,27,0,0.00314911,6350.0,4,0,0,0,2.0,0.32956594,0,0.07753627403589672,29,0.0,0.0029332514027749844,7105.079326565006,4.0,0.0,0.0,0.0,2.0,0.32956594,improving,0.21592943,0.32956594,0.21592943,credit_card,unsecured,,3671.1483788624564,3671.1483788624564,0.19865854864216384,7,LGD_CREDIT_CARD,0.55,0
5984,0,0.147588793,36,1,0.796530432,3400.0,10,0,2,0,0.0,0.48921365,0,0.15383330288880986,38,1.0,0.8087212292452896,3154.819772303944,10.0,0.0,2.0,1.0,0.0,0.48921365,deteriorating,0.46701062,0.48921365,0.46701062,mortgage,secured,real_estate,271536.9470641264,271536.9470641264,0.05810435745236059,170,LGD_MORTGAGE,0.1,1
5985,1,0.9999999,48,0,0.166358025,3239.0,2,5,0,1,0.0,0.95522183,1,0.9835865261547505,50,0.0,0.16175426843297497,3314.15401217602,2.0,5.0,0.0,1.0,0.0,0.95522183,stable,0.95622104,0.95522183,0.95622104,credit_card,unsecured,,8157.85383079718,8157.85383079718,0.19795811652422962,2,LGD_CREDIT_CARD,0.55,1
5986,0,0.92606614,48,2,0.20350372,4166.0,5,0,1,0,1.0,0.7577273,0,0.6201915595827169,50,2.0,0.18299367159173163,4879.751669846058,5.0,0.0,1.0,0.0,1.0,0.7577273,improving,0.76142627,0.7577273,0.76142627,auto_loan,secured,vehicle,36261.03104560741,36261.03104560741,0.05481097352753924,66,LGD_AUTO,0.25,0
5987,0,0.104019911,38,0,0.305969403,10000.0,19,0,1,0,0.0,0.21991558,0,0.10940725581635237,40,0.0,0.30658021027524873,10301.7260244752,19.0,0.0,1.0,0.0,0.0,0.21991558,stable,0.16503818,0.21991558,0.16503818,credit_card,unsecured,,11478.61459261046,11478.61459261046,0.20711564035516092,4,LGD_CREDIT_CARD,0.55,0
5988,0,0.004546804,55,0,0.00079992,10000.0,7,0,0,0,0.0,0.07162452,0,0.00411704189226274,57,0.0,0.0007945880865622626,10663.931777215521,7.0,0.0,0.0,0.0,0.0,0.07162452,stable,0.06121132,0.07162452,0.06121132,credit_card,unsecured,,3508.3345330823936,3508.3345330823936,0.204661488435861,10,LGD_CREDIT_CARD,0.55,0
5989,0,0.001677392,82,0,0.015789474,189.0,8,0,0,0,0.0,0.0668568,0,0.0016231104045567343,84,0.0,0.01569429814134943,182.80154790937613,8.0,0.0,0.0,0.0,0.0,0.0668568,stable,0.057784237,0.0668568,0.057784237,mortgage,secured,real_estate,232473.427024233,232473.427024233,0.05684167285377711,133,LGD_MORTGAGE,0.1,0
5990,0,0.181458989,56,0,0.096807463,21330.0,10,0,1,0,0.0,0.18372737,0,0.17078884417857204,58,0.0,0.0945567136041833,22274.36961988446,10.0,0.0,1.0,0.0,0.0,0.18372737,stable,0.7545865,0.18372737,0.7545865,credit_card,unsecured,,17032.000645365995,17032.000645365995,0.1596118516520134,9,LGD_CREDIT_CARD,0.55,0
5991,0,0.9999999,24,0,0.032845412,2800.0,1,0,0,0,0.0,0.5536423,0,1.0,26,0.0,0.03457876419968665,2770.461962066738,1.0,1.0,0.0,1.0,0.0,0.5536423,deteriorating,0.5373543,0.5536423,0.5373543,credit_card,unsecured,,24995.034036522098,24995.034036522098,0.22435300349173756,28,LGD_CREDIT_CARD,0.55,0
5992,0,0.9999999,43,1,0.545292621,3929.0,3,0,1,0,2.0,0.7400592,0,1.0,45,1.0,0.5187103550647653,4007.5433197329667,3.0,0.0,1.0,1.0,2.0,0.7400592,deteriorating,0.8896942,0.7400592,0.8896942,credit_card,unsecured,,4282.602649965395,4282.602649965395,0.19166526882727497,7,LGD_CREDIT_CARD,0.55,1
5993,0,0.04728867,39,0,0.00694036,8500.0,8,0,0,0,2.0,0.08069869,0,0.04553022340431052,41,0.0,0.006769527930562769,8809.938581727818,8.0,0.0,0.0,0.0,2.0,0.08069869,stable,0.090671994,0.08069869,0.090671994,credit_card,unsecured,,25525.3183340926,25525.3183340926,0.22143001515474284,11,LGD_CREDIT_CARD,0.55,0
5994,1,0.998644986,45,4,0.051207023,5467.0,8,1,0,2,1.0,0.95762825,1,1.0,47,4.0,0.04950211507036476,5930.344260383891,8.0,1.0,0.0,2.0,1.0,0.95762825,stable,0.9387022,0.95762825,0.9387022,credit_card,unsecured,,7157.99170723957,7157.99170723957,0.18183368067425548,2,LGD_CREDIT_CARD,0.55,1
5995,0,0.044697188,50,0,0.26651315,8250.0,20,0,3,0,1.0,0.18830319,0,0.04579719012247746,52,0.0,0.2752277968504615,8835.814037111404,20.0,0.0,3.0,0.0,1.0,0.18830319,stable,0.17883924,0.18830319,0.17883924,credit_card,unsecured,,6208.73015358183,6208.73015358183,0.19704196498231374,9,LGD_CREDIT_CARD,0.55,0
5996,0,0.211266163,45,0,0.455776483,5833.0,10,0,2,0,0.0,0.22878188,0,0.2051515856057038,47,0.0,0.36344199007510514,6429.863571725763,10.0,0.0,2.0,0.0,0.0,0.22878188,improving,0.23949589,0.22878188,0.23949589,credit_card,unsecured,,5194.206908330657,5194.206908330657,0.1997764471161356,21,LGD_CREDIT_CARD,0.55,0
5997,0,0.198614571,76,0,0.396825397,8000.0,7,0,3,0,0.0,0.12286736,0,0.1897850744017351,78,0.0,0.3895401424675803,8538.541379325954,7.0,0.0,3.0,0.0,0.0,0.12286736,stable,0.39713356,0.12286736,0.39713356,credit_card,unsecured,,3491.4667235116467,3491.4667235116467,0.15352878166967646,10,LGD_CREDIT_CARD,0.55,1
5998,0,0.026344509,37,0,0.806334589,7166.0,9,0,3,0,0.0,0.4760928,0,0.025745769900814168,39,0.0,0.8426179817275894,7594.631115371546,9.0,0.0,3.0,0.0,0.0,0.4760928,stable,0.36881503,0.4760928,0.36881503,credit_card,unsecured,,2749.920698296377,2749.920698296377,0.208007410925648,23,LGD_CREDIT_CARD,0.55,0
5999,0,0.035683709,35,0,0.365793201,5647.0,8,0,0,0,2.0,0.11390686,0,0.03823022179154836,37,0.0,0.3557542380614769,6139.314449007502,8.0,0.0,0.0,0.0,2.0,0.11390686,stable,0.109490745,0.11390686,0.109490745,credit_card,unsecured,,29398.06127062953,29398.06127062953,0.18982895118464105,7,LGD_CREDIT_CARD,0.55,0
6000,0,0.326345281,46,1,0.034281796,2916.0,2,0,0,0,2.0,0.577113,0,0.3543485393805189,48,0.0,0.03885548810736418,2604.0823255578234,2.0,0.0,0.0,0.0,2.0,0.577113,deteriorating,0.3087402,0.577113,0.3087402,credit_card,unsecured,,8951.618925490466,8951.618925490466,0.18320393605184032,3,LGD_CREDIT_CARD,0.55,0
6001,0,2.731671352,53,0,0.829306889,9478.0,17,0,3,0,1.0,0.7510312,0,1.0,55,0.0,0.8521178431736423,8668.826285383393,17.0,0.0,3.0,0.0,1.0,0.7510312,stable,0.6190802,0.7510312,0.6190802,credit_card,unsecured,,6608.995049260734,6608.995049260734,0.18565170537585013,4,LGD_CREDIT_CARD,0.55,1
6002,0,0.707849143,47,0,0.443738887,3936.0,15,0,0,0,0.0,0.60447544,0,0.6832081624742042,49,0.0,0.3968597152006168,4690.568005491158,15.0,0.0,0.0,0.0,0.0,0.60447544,improving,0.64149904,0.60447544,0.64149904,credit_card,unsecured,,21904.595098950915,21904.595098950915,0.20849655236126363,11,LGD_CREDIT_CARD,0.55,1
6003,0,0.0,40,0,0.227346582,8000.0,2,0,1,0,3.0,0.08716723,0,0.0,42,0.0,0.21656084999746564,8002.429660749984,2.0,0.0,1.0,0.0,3.0,0.08716723,stable,0.66223407,0.08716723,0.66223407,credit_card,unsecured,,6034.0909495943915,6034.0909495943915,0.20045591337941074,15,LGD_CREDIT_CARD,0.55,0
6004,0,0.030701549,44,0,0.363464209,7920.0,8,0,2,0,3.0,0.07046385,0,0.02912310383603693,46,0.0,0.2792680433552703,8527.721926823499,8.0,0.0,2.0,0.0,3.0,0.07046385,improving,0.062498435,0.07046385,0.062498435,credit_card,unsecured,,11573.18767081253,11573.18767081253,0.18351451243603426,25,LGD_CREDIT_CARD,0.55,0
6005,0,0.727520878,44,0,0.406779661,6666.0,7,0,1,0,0.0,0.38108087,0,0.7801441662193087,46,0.0,0.4454068962820917,6919.430010460163,7.0,0.0,1.0,0.0,0.0,0.38108087,stable,0.82620794,0.38108087,0.82620794,credit_card,unsecured,,4563.394527466512,4563.394527466512,0.1823960483019421,24,LGD_CREDIT_CARD,0.55,1
6006,0,0.168307945,33,0,0.368352789,6167.0,7,0,2,0,0.0,0.20139168,0,0.1404512704701478,35,0.0,0.2828494753015602,6456.93718250081,7.0,0.0,2.0,0.0,0.0,0.20139168,improving,0.87072164,0.20139168,0.87072164,mortgage,secured,real_estate,629238.1648057038,629238.1648057038,0.06262867639656261,130,LGD_MORTGAGE,0.1,1
6007,0,0.546708791,54,0,0.310278393,10380.0,17,0,2,0,2.0,0.24773736,0,0.5820786800824763,56,0.0,0.31122917858509647,11308.445164183446,17.0,0.0,2.0,0.0,2.0,0.24773736,stable,0.74383897,0.24773736,0.74383897,credit_card,unsecured,,5504.536220766072,5504.536220766072,0.18053176627750214,21,LGD_CREDIT_CARD,0.55,1
6008,1,0.509157111,55,1,0.423597679,2584.0,11,1,0,0,0.0,0.88517314,1,0.5268804686914286,57,1.0,0.3850113180383956,2698.7161545256085,11.0,1.0,0.0,0.0,0.0,0.88517314,stable,0.89786804,0.88517314,0.89786804,credit_card,unsecured,,3588.070811756524,3588.070811756524,0.18523817860876082,13,LGD_CREDIT_CARD,0.55,1
6009,0,0.021300568,61,0,0.850198242,5800.0,11,0,3,0,1.0,0.23925248,0,0.022684181569933126,63,0.0,0.8601979239445714,5486.148166609339,11.0,1.0,3.0,1.0,1.0,0.23925248,deteriorating,0.22996777,0.23925248,0.22996777,credit_card,unsecured,,3218.5506464260684,3218.5506464260684,0.18015601508108173,5,LGD_CREDIT_CARD,0.55,1
6010,0,0.006731879,81,0,0.003715937,2421.0,9,0,0,0,0.0,0.08088262,0,0.005255422525373284,83,0.0,0.00323275980317933,2835.738264799656,9.0,0.0,0.0,0.0,0.0,0.08088262,improving,0.16474989,0.08088262,0.16474989,credit_card,unsecured,,4124.995301518932,4124.995301518932,0.19874941078010258,18,LGD_CREDIT_CARD,0.55,0
6011,0,0.033497566,49,0,0.387889825,4392.0,10,0,1,0,1.0,0.113689944,0,0.027111928883102026,51,0.0,0.3855648579263147,5232.981941557971,10.0,0.0,1.0,0.0,1.0,0.113689944,improving,0.12421324,0.113689944,0.12421324,credit_card,unsecured,,11855.796713069189,11855.796713069189,0.19446753833662453,5,LGD_CREDIT_CARD,0.55,0
6012,0,0.046085204,37,0,0.474134183,6900.0,10,0,1,0,1.0,0.10336483,0,0.04613933058283321,39,0.0,0.4591795892497174,6987.572135664185,10.0,0.0,1.0,0.0,1.0,0.10336483,stable,0.1508518,0.10336483,0.1508518,credit_card,unsecured,,2104.660033516814,2104.660033516814,0.19221465849750025,30,LGD_CREDIT_CARD,0.55,1
6013,0,0.009891207,54,0,0.078165561,10400.0,12,0,0,0,2.0,0.08584541,0,0.010083331964553384,56,0.0,0.07161174626803538,10671.085310461754,12.0,0.0,0.0,0.0,2.0,0.08584541,stable,0.07532549,0.08584541,0.07532549,credit_card,unsecured,,12432.308512219992,12432.308512219992,0.2040975832283746,7,LGD_CREDIT_CARD,0.55,0
6014,0,0.022570842,57,0,0.240832303,4853.0,10,0,0,0,0.0,0.1259069,0,0.02377172115612173,59,0.0,0.24791501566213953,4849.284151168473,10.0,0.0,0.0,0.0,0.0,0.1259069,stable,0.47340822,0.1259069,0.47340822,credit_card,unsecured,,6580.3907055239215,6580.3907055239215,0.20084741691704117,1,LGD_CREDIT_CARD,0.55,0
6015,0,0.613117558,41,2,0.535737283,3105.0,6,0,1,1,2.0,0.8554943,0,0.6452161210720082,43,2.0,0.5535833746361748,2902.0519621032777,6.0,1.0,1.0,2.0,2.0,0.8554943,deteriorating,0.7907092,0.8554943,0.7907092,credit_card,unsecured,,5039.730599527758,5039.730599527758,0.20793941963794083,13,LGD_CREDIT_CARD,0.55,1
6016,0,0.000749813,24,0,0.0,3724.0,2,0,0,0,0.0,0.079815336,0,0.0007156205469035677,26,0.0,0.0,3958.0430931506626,2.0,0.0,0.0,0.0,0.0,0.079815336,stable,0.122327924,0.079815336,0.122327924,credit_card,unsecured,,6476.806496860797,6476.806496860797,0.19712120455405086,11,LGD_CREDIT_CARD,0.55,0
6017,0,0.045552802,69,0,0.221546208,9532.0,14,0,2,0,1.0,0.088210106,0,0.046447237474927607,71,0.0,0.22890680432103516,9603.898308816322,14.0,0.0,2.0,0.0,1.0,0.088210106,stable,0.30076858,0.088210106,0.30076858,credit_card,unsecured,,3536.527983673181,3536.527983673181,0.18533416146313536,13,LGD_CREDIT_CARD,0.55,1
6018,0,0.229519262,38,0,0.283185841,20000.0,12,0,4,0,1.0,0.43564048,0,0.17628299627506794,40,0.0,0.24816943549881315,22581.540200534844,12.0,0.0,4.0,0.0,1.0,0.43564048,improving,0.32330412,0.43564048,0.32330412,credit_card,unsecured,,10250.373424232414,10250.373424232414,0.19833524781754583,8,LGD_CREDIT_CARD,0.55,1
6019,0,0.136984779,78,0,0.010854042,3500.0,3,0,0,0,0.0,0.07662627,0,0.1189400874889717,80,0.0,0.010189021346731098,4348.58752469867,3.0,0.0,0.0,0.0,0.0,0.07662627,improving,0.049805135,0.07662627,0.049805135,credit_card,unsecured,,4228.012793747178,4228.012793747178,0.18579185958535363,5,LGD_CREDIT_CARD,0.55,0
6020,0,0.098904489,42,1,0.263208306,26100.0,18,1,2,0,3.0,0.72426444,0,0.10463992910437181,44,1.0,0.274885288287638,29409.66653867409,18.0,1.0,2.0,0.0,3.0,0.72426444,stable,0.73502237,0.72426444,0.73502237,mortgage,secured,real_estate,385852.9111231966,385852.9111231966,0.058986719446229886,161,LGD_MORTGAGE,0.1,0
6021,0,0.9999999,39,1,0.061492313,5333.0,6,1,0,0,0.0,0.857195,0,1.0,41,1.0,0.06376961071139256,5439.008610778995,6.0,1.0,0.0,0.0,0.0,0.857195,stable,0.88503027,0.857195,0.88503027,credit_card,unsecured,,18535.443923488478,18535.443923488478,0.19993590983079398,4,LGD_CREDIT_CARD,0.55,1
6022,0,0.879343388,27,0,0.183204199,4000.0,5,0,0,0,0.0,0.48810208,0,0.7880790816194058,29,0.0,0.17237171322437372,4139.000266930902,5.0,0.0,0.0,0.0,0.0,0.48810208,stable,0.47313246,0.48810208,0.47313246,mortgage,secured,real_estate,723294.0528080899,723294.0528080899,0.0583292413709604,199,LGD_MORTGAGE,0.1,0
6023,0,0.0,44,0,0.15177219,3300.0,6,0,0,0,1.0,0.118253015,0,0.0,46,0.0,0.15461421594931904,3423.2551087975835,6.0,0.0,0.0,0.0,1.0,0.118253015,stable,0.11320201,0.118253015,0.11320201,credit_card,unsecured,,1698.464741898761,1698.464741898761,0.20108074227396602,34,LGD_CREDIT_CARD,0.55,0
6024,0,0.023946108,88,0,0.006496752,2000.0,4,0,0,0,0.0,0.020750858,0,0.024074540805198608,90,0.0,0.00721519458478892,2131.763623287096,4.0,0.0,0.0,0.0,0.0,0.020750858,stable,0.4440815,0.020750858,0.4440815,credit_card,unsecured,,4811.478850906979,4811.478850906979,0.20872535147864332,15,LGD_CREDIT_CARD,0.55,1
6025,0,1.00439912,27,0,0.467092474,3600.0,4,0,1,0,2.0,0.58815163,0,0.9979988558438199,29,0.0,0.46563231259433663,3626.931982760613,4.0,0.0,1.0,0.0,2.0,0.58815163,stable,0.8597779,0.58815163,0.8597779,credit_card,unsecured,,5937.751817789188,5937.751817789188,0.188762087173479,26,LGD_CREDIT_CARD,0.55,1
6026,0,0.009948986,61,0,0.006594724,1667.0,4,0,0,0,0.0,0.09588404,0,0.01004262560494593,63,0.0,0.006341187129637228,1751.5837568110078,4.0,0.0,0.0,0.0,0.0,0.09588404,stable,0.057062585,0.09588404,0.057062585,credit_card,unsecured,,6158.504473637937,6158.504473637937,0.19432163156107812,16,LGD_CREDIT_CARD,0.55,0
6027,0,0.222494126,52,0,0.402131874,10600.0,11,0,5,0,0.0,0.28726548,0,0.22270683979058217,54,0.0,0.3988173560871694,11102.792353526636,11.0,0.0,5.0,0.0,0.0,0.28726548,stable,0.19469407,0.28726548,0.19469407,credit_card,unsecured,,2086.0854389908213,2086.0854389908213,0.1954344827327215,9,LGD_CREDIT_CARD,0.55,0
6028,0,0.00339983,63,0,0.262694922,2500.0,5,0,0,0,0.0,0.09929299,0,0.0032067233949376523,65,1.0,0.3083259488124399,2393.1978233648333,5.0,0.0,0.0,0.0,0.0,0.09929299,deteriorating,0.54931843,0.09929299,0.54931843,credit_card,unsecured,,5107.009769651587,5107.009769651587,0.19694850018835258,40,LGD_CREDIT_CARD,0.55,1
6029,0,0.225548902,28,0,0.031210986,800.0,2,0,0,0,0.0,0.13334161,0,0.16971929496745286,30,0.0,0.028382262323627793,909.7893068066533,2.0,0.0,0.0,0.0,0.0,0.13334161,improving,0.104897365,0.13334161,0.104897365,credit_card,unsecured,,5853.279892967974,5853.279892967974,0.22712157115523846,15,LGD_CREDIT_CARD,0.55,1
6030,0,0.058056214,45,0,0.639072186,5000.0,7,0,1,0,3.0,0.15358065,0,0.06592943694323082,47,1.0,0.6630827922416174,4668.360728803005,7.0,1.0,1.0,1.0,3.0,0.15358065,deteriorating,0.57104963,0.15358065,0.57104963,mortgage,secured,real_estate,353601.6947736446,353601.6947736446,0.055682246804734506,100,LGD_MORTGAGE,0.1,1
6031,0,0.40137668,59,0,0.950209958,3333.0,7,0,2,0,1.0,0.24239446,0,0.4074755879156328,61,0.0,0.9563328860274853,3533.6432983389705,7.0,0.0,2.0,0.0,1.0,0.24239446,stable,0.19611074,0.24239446,0.19611074,credit_card,unsecured,,2647.9146856139846,2647.9146856139846,0.2100033514007445,26,LGD_CREDIT_CARD,0.55,0
6032,0,0.9999999,30,0,0.042789757,5935.0,6,4,0,0,0.0,0.88966906,0,1.0,32,0.0,0.04719194537000982,5390.213372101795,6.0,4.0,0.0,0.0,0.0,0.88966906,deteriorating,0.9530109,0.88966906,0.9530109,credit_card,unsecured,,10970.273487730625,10970.273487730625,0.16010096200168494,13,LGD_CREDIT_CARD,0.55,1
6033,0,0.488401757,59,0,0.32528578,10934.0,10,0,2,0,1.0,0.19045414,0,0.49644160474480376,61,0.0,0.3430762691797534,11780.903132132964,10.0,0.0,2.0,0.0,1.0,0.19045414,stable,0.23037781,0.19045414,0.23037781,credit_card,unsecured,,6065.940916244776,6065.940916244776,0.18389199874169318,9,LGD_CREDIT_CARD,0.55,1
6034,0,0.162551985,51,1,0.379334973,12600.0,21,0,2,0,1.0,0.51812184,0,0.1814722958604035,53,1.0,0.39914397562452325,11965.138760033775,21.0,1.0,2.0,1.0,1.0,0.51812184,deteriorating,0.52526116,0.51812184,0.52526116,credit_card,unsecured,,3661.9223728673787,3661.9223728673787,0.20137470790374304,21,LGD_CREDIT_CARD,0.55,0
6035,0,0.9999999,45,0,0.278144371,5000.0,6,0,1,0,2.0,0.50753564,0,0.9758025822949968,47,0.0,0.29975607757673245,5105.242458541033,6.0,0.0,1.0,0.0,2.0,0.50753564,stable,0.43014613,0.50753564,0.43014613,credit_card,unsecured,,22308.44121163383,22308.44121163383,0.19431856096999853,29,LGD_CREDIT_CARD,0.55,0
6036,0,0.216861571,76,0,0.425714857,5000.0,16,0,2,0,1.0,0.18021484,0,0.19222529025930551,78,0.0,0.4178085157923592,5972.692090573533,16.0,0.0,2.0,0.0,1.0,0.18021484,improving,0.13343969,0.18021484,0.13343969,mortgage,secured,real_estate,555270.3608013715,555270.3608013715,0.05952766534415914,267,LGD_MORTGAGE,0.1,0
6037,0,0.089219235,57,0,0.183284203,5766.0,23,0,1,0,1.0,0.10531333,0,0.08831414855536263,59,0.0,0.19686220597231305,6129.346369600606,23.0,0.0,1.0,0.0,1.0,0.10531333,stable,0.11597252,0.10531333,0.11597252,credit_card,unsecured,,6751.193441876391,6751.193441876391,0.16677824183893902,3,LGD_CREDIT_CARD,0.55,0
