SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.254617494,59,0,0.291382602,7333.0,15,0,2,0,1.0
0,0.9999999,58,0,752.0,1.0,2,0,1,0,0.0
0,0.600347976,79,0,0.941730934,3500.0,19,0,3,0,0.0
0,0.006045317,78,0,0.002210294,3166.0,5,0,0,0,0.0
0,0.058580892,44,0,0.144407942,7000.0,5,0,1,0,1.0
0,0.008938411,67,0,0.000515305,9702.0,5,0,0,0,0.0
0,0.120721192,40,0,0.357329642,6500.0,11,0,1,0,2.0
0,0.0,30,0,0.633239613,3200.0,11,0,1,0,0.0
0,0.3213154,60,0,0.334335086,2661.0,4,0,0,0,2.0
0,0.429142714,45,0,0.261512223,5276.0,7,0,0,0,2.0
1,0.714535683,36,1,0.171757636,3993.0,10,0,0,0,1.0
0,0.130187534,43,0,0.701224662,4735.0,8,0,1,0,3.0
0,0.411534602,52,1,0.96686661,3500.0,15,0,1,0,2.0
0,0.003573697,58,0,0.433713784,6833.0,18,0,2,0,0.0
0,0.055523689,43,0,0.288972196,3200.0,9,0,0,0,0.0
0,0.006003356,35,0,0.884992502,8668.0,16,0,2,0,0.0
0,0.02159946,71,0,0.059912404,12100.0,6,0,1,0,0.0
0,0.194847323,72,0,0.185073384,9606.0,21,0,2,0,0.0
0,0.011509817,32,1,0.189375893,4197.0,6,0,0,1,0.0
0,0.66174129,41,0,0.62482695,4333.0,7,0,1,0,6.0
0,0.003022088,79,0,0.316894369,3000.0,4,0,1,0,0.0
0,0.204511442,71,0,0.357528494,3333.0,11,0,1,0,0.0
1,0.774500907,48,0,0.39514152,8973.0,11,1,2,0,0.0
0,0.9999999,46,0,0.000799787,3750.0,0,0,0,0,1.0
0,0.003599869,56,1,0.285440351,7300.0,8,0,1,0,0.0
0,0.68289638,23,0,0.005485087,2916.0,1,0,0,0,0.0
1,1.102564103,36,0,0.003578399,3073.0,3,9,0,0,0.0
0,0.005999789,53,0,0.322992072,2900.0,7,0,1,0,0.0
0,0.855349926,23,1,0.146163216,820.0,4,0,0,1,0.0
0,0.9999999,79,0,0.177607464,3000.0,1,0,0,0,0.0
0,0.153156345,46,0,0.249297095,3200.0,23,0,0,0,0.0
1,0.878245498,40,0,0.18141723,3400.0,5,0,0,0,1.0
0,0.008555732,49,0,0.001942125,15446.0,13,0,0,0,3.0
0,0.9999999,57,0,0.025685227,5800.0,1,0,0,0,2.0
0,0.769456226,71,0,0.788642272,5000.0,7,0,2,0,0.0
0,0.010741761,46,0,0.004614675,6500.0,8,0,0,0,3.0
0,0.023607669,49,0,0.168220511,7400.0,2,0,1,0,3.0
0,0.417097553,27,0,0.130235602,4583.0,5,0,0,0,1.0
0,0.017489281,49,0,0.320750347,4317.0,27,0,2,0,3.0
0,0.49250163,32,0,0.85778781,3100.0,3,0,1,0,2.0
0,0.43387723,62,0,0.933030178,2418.0,19,0,1,0,0.0
0,0.0,57,0,0.0,8800.0,1,0,0,0,1.0
0,0.294960492,61,0,0.302491668,6300.0,14,0,1,0,1.0
0,0.024229867,48,0,0.213524728,17833.0,10,0,2,0,3.0
0,0.174457505,65,0,0.307894737,3799.0,9,0,1,0,1.0
1,0.822188136,41,1,0.809632107,7474.0,16,0,3,0,3.0
1,0.9999999,33,1,0.277672119,2628.0,2,1,0,0,1.0
0,0.169962231,24,0,1.0,820.0,5,0,0,0,0.0
0,0.662118943,33,1,0.654963962,4300.0,10,0,1,0,1.0
0,0.069098705,48,0,0.131407713,6300.0,7,0,1,0,4.0
1,0.715222349,50,2,1.094740839,5266.0,7,0,1,0,4.0
0,0.332974387,53,0,0.168330956,4205.0,7,0,0,0,0.0
0,0.350017105,44,0,0.355753499,5500.0,9,0,1,0,3.0
0,0.501211175,56,0,0.602871683,5501.0,32,0,2,0,0.0
0,0.399732229,64,0,0.105630729,6872.0,8,0,0,0,2.0
0,0.581517801,52,0,0.107438017,3750.0,9,0,0,0,0.0
0,0.468125009,44,0,0.144861776,11900.0,13,0,0,0,2.0
0,0.039250618,39,0,0.368753953,6323.0,7,0,2,0,2.0
0,0.007599493,28,0,0.574485103,5000.0,5,0,2,0,2.0
0,0.732449216,49,0,0.164036869,6400.0,8,0,0,0,0.0
0,0.883023395,46,1,0.217156569,3333.0,4,0,0,0,2.0
0,0.32790224,30,1,0.164334266,2500.0,6,1,0,0,0.0
0,0.136089719,63,0,0.623223186,5416.0,12,0,1,0,0.0
0,0.136053997,53,0,0.048260232,7500.0,4,0,0,0,1.0
0,0.724403927,53,1,0.017211371,5170.0,6,2,0,0,1.0
0,0.266146771,76,0,0.009283504,4200.0,1,0,0,0,0.0
0,0.558110268,65,0,1.099336331,4670.0,12,0,2,0,1.0
0,0.818508065,60,0,0.373807459,20753.0,17,0,2,0,2.0
0,0.65017091,35,0,0.587010824,1200.0,4,0,0,0,2.0
0,0.186198854,50,0,0.201211044,18000.0,4,0,1,0,1.0
0,0.247452555,50,0,0.534135291,6400.0,13,0,2,0,2.0
0,0.02603896,44,0,0.46809671,5500.0,14,0,2,0,2.0
0,0.001786497,87,0,0.010723861,1864.0,10,0,0,0,1.0
0,0.42585341,51,1,0.381485951,5800.0,14,0,0,0,3.0
0,0.023202219,76,0,0.002829807,7420.0,7,0,0,0,0.0
0,0.001272694,46,0,0.280539367,8750.0,6,0,1,0,0.0
0,0.9999999,27,0,0.052905645,4800.0,0,1,0,0,0.0
0,0.035629915,48,0,0.024378631,10500.0,16,0,0,0,0.0
1,0.594800993,78,1,0.956626506,1244.0,11,1,1,0,0.0
0,0.546502807,68,0,0.877617801,4583.0,8,0,1,0,2.0
0,0.160953392,37,0,0.667091025,7854.0,9,0,2,0,0.0
0,0.027473389,64,0,0.004675272,9838.0,7,0,0,0,0.0
0,0.864570404,51,2,0.916419177,2356.0,11,0,1,0,0.0
1,0.9999999,57,3,1.203074258,4618.0,10,1,2,1,1.0
0,0.019525441,70,0,0.041821718,65300.0,7,0,2,0,0.0
0,0.093730834,60,0,0.320334262,4666.0,17,0,2,0,0.0
0,0.035861038,73,0,0.259179266,4166.0,8,0,1,0,0.0
0,0.180335287,70,0,0.376212833,3194.0,8,0,0,0,0.0
0,0.012969357,39,0,0.20156894,7520.0,13,0,1,0,1.0
1,0.973421927,38,0,0.175682301,6118.0,3,1,1,1,3.0
0,0.423359664,80,0,0.285471377,5292.0,8,0,0,0,0.0
0,0.9999999,29,1,0.046306041,4750.0,1,1,0,0,3.0
0,0.028801378,35,0,0.005722725,5416.0,5,0,0,0,0.0
0,0.687934482,36,0,0.178803172,4160.0,3,0,0,0,0.0
0,0.271996769,40,0,0.84376157,2700.0,17,0,1,0,0.0
0,0.004713612,59,1,0.077549789,3313.0,6,0,0,0,0.0
0,0.012396173,65,0,0.191054092,5767.0,5,0,1,0,0.0
0,0.024674383,66,1,0.430011198,6250.0,13,0,1,0,0.0
0,0.004530403,79,0,0.217311234,3800.0,11,0,0,0,0.0
0,0.562770462,50,0,0.123812698,6000.0,6,0,0,0,1.0
0,0.464238394,41,0,0.401782653,5833.0,6,0,2,0,0.0
0,0.644355644,21,0,0.023142509,820.0,1,0,0,0,0.0
0,0.889205168,32,0,0.028074763,13000.0,4,0,0,0,0.0
0,0.14674569,33,0,0.431002816,8166.0,7,0,1,0,0.0
0,0.022105035,58,0,0.195937712,7384.0,13,0,1,0,0.0
0,0.750734862,76,0,0.06314948,2501.0,4,0,0,0,0.0
0,0.18805413,25,0,0.197520992,2500.0,5,0,0,0,0.0
0,0.531816217,56,0,0.654816132,9000.0,18,0,3,0,0.0
0,0.974029347,57,3,0.236532811,4083.0,9,0,0,1,2.0
0,0.349987931,39,0,0.411979547,5475.0,10,0,1,0,3.0
0,1.17223414,65,0,0.040165568,6522.0,7,0,0,0,1.0
0,0.029576755,45,0,0.410720158,3040.0,10,0,2,0,2.0
0,0.0,40,0,0.190468255,6000.0,4,0,1,0,0.0
1,0.009579342,44,1,0.38035992,4500.0,4,5,0,0,5.0
0,0.134773913,45,0,0.251774823,10000.0,6,0,2,0,6.0
0,0.042185726,62,0,0.413653477,14076.0,12,0,4,0,2.0
0,0.43804956,27,4,0.148493735,3750.0,9,0,0,0,0.0
0,0.138942191,58,0,0.938416422,3750.0,17,0,2,0,0.0
0,0.194327,47,0,0.785467128,2600.0,9,0,1,0,0.0
0,0.759179943,62,0,0.72638851,11000.0,19,0,2,0,0.0
0,0.132049597,60,0,0.09092792,4827.0,5,0,0,0,0.0
0,0.845077461,73,0,0.901463763,2800.0,5,0,1,0,0.0
0,0.054681884,60,1,0.162078756,8100.0,16,0,0,0,1.0
0,0.025859681,50,0,0.340332697,11000.0,12,0,2,0,3.0
0,0.238920611,71,0,0.493267564,7500.0,7,0,4,0,0.0
0,0.18520986,39,0,0.006683375,1196.0,2,0,0,0,2.0
0,0.0,33,0,1.032679739,2447.0,7,0,2,0,0.0
0,0.074201874,48,0,0.935136971,8833.0,27,0,3,0,3.0
0,0.0,46,0,0.296220108,3888.0,6,0,0,0,1.0
0,0.942624212,64,1,0.044878916,4500.0,4,0,0,0,1.0
0,0.873418158,42,0,0.314513685,9900.0,7,0,1,0,1.0
0,0.046602716,76,0,0.166472255,6000.0,8,0,1,0,0.0
0,0.023070879,58,0,0.56238574,4375.0,10,0,1,0,1.0
0,0.01259724,60,0,0.51069786,5000.0,9,0,1,0,1.0
0,0.101487765,42,0,1.231340206,2424.0,16,0,2,0,0.0
0,0.53019797,62,0,0.281487405,2500.0,7,0,0,0,0.0
0,0.023218696,82,0,0.099576271,6135.0,13,0,0,0,1.0
1,0.9999999,38,2,0.704863424,1500.0,3,0,0,0,3.0
0,0.9999999,35,0,0.259510401,8700.0,4,0,2,0,0.0
0,0.040051889,44,0,1.35071708,2300.0,4,0,1,0,2.0
0,0.999929088,35,0,0.379374375,7000.0,5,0,1,0,1.0
0,0.0,67,0,0.289337979,7174.0,11,0,1,0,0.0
0,0.142581923,79,0,0.082849252,10500.0,22,0,0,0,0.0
0,0.029941166,64,0,0.107725608,6005.0,6,0,1,0,1.0
0,0.067824121,39,0,0.211596135,3000.0,5,0,1,0,3.0
0,0.896604136,52,0,0.782822086,2444.0,11,0,0,0,0.0
0,0.023131791,53,0,0.183601562,10500.0,11,0,2,0,2.0
0,0.505954004,44,0,0.152918688,6800.0,5,0,0,0,2.0
0,0.35497683,48,0,0.503332445,3750.0,6,0,2,0,0.0
1,0.500989899,47,2,2.485255031,7900.0,19,0,9,0,0.0
0,0.001672076,67,0,0.001369738,10950.0,6,0,0,0,0.0
0,0.406587688,53,0,0.173823676,18000.0,14,0,0,0,2.0
0,0.022192322,83,0,0.301161996,7314.0,6,0,2,0,0.0
0,0.00839832,45,0,0.081723942,14083.0,6,0,0,0,1.0
0,0.037971296,71,0,0.043316535,8333.0,6,0,0,0,0.0
0,0.0,40,0,0.381154711,4000.0,11,0,2,0,1.0
0,0.109292045,45,0,0.56774916,6250.0,22,0,1,0,2.0
0,0.005292822,52,0,0.531129726,8833.0,12,0,2,0,1.0
0,0.243934579,49,0,0.167715661,2700.0,5,0,0,0,0.0
0,1.043722673,59,0,0.206856252,2566.0,6,0,0,0,0.0
0,1.057647963,25,1,0.102604578,3800.0,4,1,0,1,0.0
0,0.742965154,43,0,0.544894531,5356.0,15,0,2,0,0.0
0,0.000176986,47,0,0.162790698,6750.0,5,0,1,0,1.0
0,0.102155914,52,0,0.289973692,6841.0,3,0,2,0,0.0
0,0.694457551,41,0,0.458885279,4000.0,10,0,2,0,2.0
0,0.006938931,59,0,0.097370137,4600.0,12,0,0,0,1.0
0,0.654748549,56,0,0.723934602,3730.0,8,0,1,0,0.0
0,0.137463543,43,0,0.371682665,7083.0,5,0,1,0,2.0
0,0.111743058,58,0,0.358269256,7672.0,6,0,1,0,0.0
0,0.005723081,68,0,0.408413206,1877.0,22,0,1,0,0.0
0,0.649198178,42,0,1.412381952,2858.0,13,0,3,0,1.0
0,0.23191656,85,0,0.386183613,7700.0,11,0,1,0,0.0
0,0.090242207,38,0,0.080797482,6670.0,5,0,1,0,1.0
0,0.210671854,44,0,0.651740531,6520.0,10,0,1,0,2.0
0,0.042351696,71,0,0.177282272,10000.0,8,0,1,0,1.0
0,0.02417235,33,0,0.095994226,5541.0,17,0,0,0,1.0
0,0.957635205,30,0,0.202922702,7800.0,12,0,0,0,0.0
1,0.991140524,41,2,0.807936989,3300.0,8,0,2,0,2.0
0,0.831425885,47,0,0.968841545,3754.0,12,0,1,0,0.0
0,0.674177163,54,0,0.775506577,5625.0,8,0,2,0,2.0
0,0.9999999,80,0,0.51497006,500.0,0,1,0,1,0.0
0,0.9632377,33,2,0.32251972,9000.0,5,1,1,1,1.0
0,0.251464425,79,0,0.212831806,8400.0,11,0,1,0,0.0
0,0.0,54,1,0.141968451,4500.0,6,0,0,0,0.0
0,0.9999999,28,0,0.003699137,2432.0,1,0,0,0,0.0
0,0.051691173,65,0,0.446175637,4941.0,17,0,1,0,1.0
0,0.9999999,53,0,0.333333333,3500.0,2,0,1,0,0.0
0,0.698550242,26,0,0.078990418,4278.0,3,0,0,0,0.0
0,0.715216104,40,1,0.103658537,4919.0,5,0,0,1,4.0
0,0.045383273,32,0,0.269892043,2500.0,6,0,0,0,0.0
0,0.273414198,37,0,0.874446508,7000.0,10,0,2,0,0.0
1,0.075022023,48,0,0.278307612,5766.0,13,0,2,0,1.0
0,0.259983227,61,0,0.243132888,2693.0,8,0,0,0,0.0
0,0.052923789,43,0,0.150430922,3828.0,10,0,0,0,2.0
0,0.022263684,67,0,0.467985535,4700.0,9,0,1,0,0.0
0,0.795612634,50,0,0.782937125,4500.0,14,0,2,0,3.0
1,0.965172471,32,0,0.764705882,1750.0,5,0,1,2,1.0
0,0.0,68,0,0.164458885,4000.0,9,0,0,0,1.0
0,0.269328057,62,0,0.853654512,6060.0,22,0,3,0,1.0
0,0.9999999,56,0,0.044548652,14500.0,4,0,0,0,1.0
0,0.9999999,46,0,0.312864494,2914.0,4,1,0,2,0.0
0,0.436123348,56,0,0.773096335,4556.0,17,0,1,0,0.0
0,0.014449278,69,0,0.139240506,1500.0,10,0,0,0,0.0
0,0.0,40,0,0.253596542,15500.0,7,0,2,0,2.0
0,0.455822774,26,0,0.304184884,1600.0,6,0,0,0,0.0
0,0.663022465,43,0,0.163736264,1819.0,3,0,0,0,0.0
0,0.205711046,39,0,0.331749332,10100.0,4,0,1,0,1.0
0,0.0,47,0,0.248707737,11800.0,8,0,1,0,1.0
0,0.9999999,52,1,0.214447978,2200.0,2,1,0,0,0.0
0,0.451694542,58,0,0.425562299,2800.0,10,0,1,0,0.0
0,0.010319917,58,1,0.671371769,5029.0,9,0,2,0,0.0
1,0.141615042,52,1,0.589719181,2100.0,8,0,1,0,1.0
0,0.9999999,36,2,0.14462564,8400.0,4,0,0,0,2.0
0,0.000285322,47,0,0.51109778,5000.0,13,0,1,0,0.0
0,0.053617506,47,0,0.27255617,8500.0,21,0,2,0,0.0
0,0.056963366,50,0,0.181626805,17100.0,11,0,2,0,2.0
0,0.138492872,51,0,0.389068117,10848.0,14,0,1,0,2.0
0,0.0,44,0,0.11945074,7500.0,2,0,1,0,0.0
0,0.06156424,52,0,0.461136364,8799.0,6,0,3,0,1.0
1,0.9999999,46,0,0.304213283,4200.0,7,0,1,1,1.0
0,0.549014163,48,0,0.46344207,5333.0,5,0,1,0,1.0
0,0.186531942,76,0,0.255441314,7488.0,16,0,2,0,0.0
0,0.000228128,60,0,0.183528014,15152.0,9,0,2,0,0.0
0,0.609114081,60,0,0.370541282,16035.0,13,0,2,0,3.0
0,0.078451784,68,0,0.27334434,5450.0,5,0,0,0,0.0
0,0.023115921,50,0,1967.0,0.0,7,0,2,0,1.0
0,0.027316211,48,0,0.344244634,12066.0,22,0,8,0,0.0
0,0.615945795,52,0,0.546525559,5007.0,13,1,2,0,1.0
0,0.914373762,55,0,0.672744336,7458.0,19,0,2,0,0.0
0,0.041687036,50,0,0.338073547,9000.0,13,0,2,0,0.0
0,0.218058295,64,0,0.013482633,4375.0,3,2,0,0,0.0
0,0.732564359,42,0,0.471370968,7439.0,9,0,1,0,0.0
0,0.448423953,33,0,0.717329813,5302.0,20,0,1,0,3.0
0,0.206226792,50,3,0.46049744,2733.0,4,2,1,3,1.0
0,0.011342155,61,0,0.29847868,4666.0,7,0,1,0,3.0
0,0.064798149,60,0,0.123226359,10500.0,12,0,1,0,0.0
0,0.349777201,48,0,0.236768802,9333.0,10,0,2,0,2.0
0,0.691542289,26,1,0.099214847,1400.0,2,0,0,0,1.0
1,1.001297796,53,1,1.241515255,5833.0,13,0,3,0,1.0
0,0.754642541,48,0,0.575899844,2555.0,8,0,2,0,0.0
0,0.997154375,39,0,1.652898068,1500.0,9,1,1,0,3.0
0,0.10164108,44,0,0.533812089,3341.0,5,0,1,0,2.0
0,0.405617556,30,0,0.358940177,6000.0,11,0,1,0,1.0
0,0.0,59,0,0.258225739,2400.0,6,1,0,0,1.0
0,0.0,61,0,0.0,6667.0,5,0,0,0,0.0
1,0.239309441,47,0,0.122030238,5555.0,5,0,0,0,2.0
0,0.822880448,49,0,0.688655672,6002.0,8,0,1,0,0.0
0,0.010159884,66,0,0.391696566,9754.0,8,0,1,0,1.0
0,0.0,52,2,0.48296229,2200.0,5,0,0,0,0.0
0,0.650119175,57,1,0.90066035,3482.0,8,0,1,0,0.0
0,0.237474886,48,0,0.400676339,9166.0,17,0,2,0,0.0
0,0.269076926,49,0,0.372679304,5116.0,19,0,1,0,0.0
0,0.855274965,32,0,0.150973172,3801.0,5,0,0,0,0.0
1,0.9999999,27,0,0.101299567,3000.0,3,3,0,0,1.0
1,0.826092953,48,1,0.322590515,9804.0,8,3,1,1,2.0
0,0.145522472,74,0,0.032494584,6000.0,4,0,0,0,0.0
0,0.033164228,41,0,0.238095238,8000.0,9,0,1,0,1.0
0,0.9999999,33,2,0.365281777,2430.0,3,2,0,1,1.0
0,0.003723711,67,0,0.004553734,1097.0,8,0,0,0,0.0
0,0.150992059,57,0,0.265077964,6797.0,7,0,1,0,1.0
0,0.9999999,69,0,0.064184363,10500.0,9,0,1,0,0.0
0,0.201765971,54,0,0.353738474,9000.0,8,0,2,0,0.0
0,0.031843922,73,0,0.013118565,6021.0,6,0,1,0,1.0
0,0.08540417,67,0,0.002633889,3416.0,3,0,0,0,0.0
1,0.782599581,51,4,0.365302055,13043.0,21,0,1,1,4.0
0,0.003768776,35,0,0.24165513,6500.0,9,0,1,0,0.0
0,0.32163007,46,0,0.322584677,8000.0,7,0,1,0,0.0
0,0.091900386,83,0,0.010543538,5500.0,2,0,0,0,0.0
0,0.032913482,64,1,0.25247896,12000.0,12,0,1,0,0.0
0,0.3437988,35,1,0.488938883,8000.0,8,0,2,0,4.0
0,0.975640793,48,0,0.901569566,3758.0,12,0,1,0,0.0
0,0.038968381,77,0,0.079040091,10500.0,19,0,1,0,0.0
0,0.667268236,48,0,0.380175827,14900.0,11,0,4,0,3.0
0,0.9999999,43,0,0.289416847,12500.0,10,0,3,0,2.0
0,0.0344048,81,0,0.014394242,2500.0,6,0,0,0,0.0
0,0.125284238,53,0,0.284589426,2666.0,23,0,0,0,0.0
0,0.689748288,51,0,0.604125249,4023.0,6,0,1,0,0.0
0,0.2593335,50,0,0.557207964,4168.0,9,0,2,0,1.0
0,0.991639404,31,0,0.31478087,6000.0,7,0,1,0,0.0
0,0.005190642,55,0,0.411523197,7306.0,6,0,1,0,0.0
0,0.065410255,49,0,0.487331457,6748.0,10,0,1,0,0.0
0,0.103316277,58,1,0.02498091,9166.0,2,0,0,0,4.0
0,0.325415101,37,2,0.014550746,5497.0,2,0,0,0,2.0
0,0.039880763,56,0,0.364074815,8500.0,19,0,2,0,1.0
0,0.9999999,39,0,0.0,2164.0,0,2,0,1,5.0
0,0.018737266,49,0,0.335833208,6666.0,9,0,1,0,2.0
0,0.179876344,46,0,0.47643183,3945.0,9,0,1,0,0.0
0,0.017448035,63,0,0.002551548,14500.0,4,0,0,0,1.0
0,0.116796282,52,0,0.55368843,12972.0,31,0,3,0,0.0
0,0.278452233,36,0,0.892906815,2875.0,8,0,2,0,0.0
0,0.839754134,34,0,0.086114236,8000.0,9,0,0,0,1.0
0,0.748057958,37,0,0.850767754,2083.0,8,0,1,0,2.0
1,0.402345742,37,0,0.337622356,12667.0,16,0,2,0,3.0
0,0.478410323,52,0,0.413765313,6203.0,19,0,1,0,0.0
0,0.02993339,56,0,0.14819259,6666.0,11,0,1,0,0.0
0,0.530151531,31,0,0.148779771,3400.0,3,0,0,0,0.0
0,0.052532876,46,0,0.167652696,12000.0,11,0,1,0,3.0
0,0.004922698,69,0,1.302521942,9000.0,7,0,3,0,0.0
0,0.067426162,56,0,0.026493377,4000.0,8,0,0,0,0.0
0,0.049805674,51,0,0.299895902,10566.0,10,0,2,0,1.0
0,0.292771763,60,0,0.481939634,8083.0,20,0,2,0,0.0
0,0.394899194,71,0,0.687363834,917.0,12,0,0,0,0.0
0,0.088597785,72,0,0.131978883,6250.0,6,0,1,0,2.0
0,0.37267099,54,0,0.289591467,10500.0,8,0,1,0,0.0
0,0.048594264,43,0,0.544163064,8094.0,11,0,2,0,2.0
0,0.994101455,51,1,0.599061416,4900.0,9,0,1,0,2.0
0,0.297299148,47,0,0.379331747,9666.0,11,0,1,0,0.0
0,0.865876958,45,0,0.263759086,3851.0,10,0,0,2,3.0
0,0.495512567,53,0,0.902954932,9407.0,28,0,5,0,2.0
1,0.9999999,82,0,0.0,6000.0,1,0,0,0,0.0
0,0.110123171,49,0,0.292948282,25000.0,10,0,2,0,0.0
0,0.03837642,78,0,0.146107284,4790.0,6,0,1,0,0.0
0,0.900010203,32,0,0.172413793,2000.0,4,0,0,0,2.0
0,0.034827529,28,0,0.807676929,2500.0,4,0,2,0,2.0
0,0.487300804,69,0,0.299228944,6743.0,9,0,1,0,3.0
0,0.087274528,63,0,0.233371126,5291.0,5,0,1,0,0.0
0,0.0,22,0,0.0,929.0,3,0,0,0,0.0
0,0.0,73,0,0.197901486,3430.0,11,0,0,0,0.0
0,0.46674356,40,0,0.02184415,4760.0,6,0,0,0,2.0
0,0.007470951,77,0,0.028971029,1000.0,10,0,0,0,0.0
0,0.089632075,57,0,0.292260784,11150.0,18,0,2,0,1.0
0,0.120606097,57,0,0.332904701,6998.0,28,0,2,0,1.0
0,0.000836416,43,0,0.33493315,5833.0,10,0,2,0,1.0
0,0.088580496,61,0,0.3276411,3454.0,7,0,2,0,0.0
0,0.007299854,63,0,0.002288853,4368.0,2,0,0,0,0.0
0,0.016583994,59,0,0.270020626,11150.0,9,0,2,0,1.0
0,0.564960424,63,0,0.278651602,27083.0,30,0,2,0,0.0
0,0.000666652,77,0,0.207919095,5833.0,7,0,1,0,0.0
0,0.983306245,47,0,0.562351261,4201.0,7,0,1,0,3.0
0,0.021943625,76,0,0.043182727,2500.0,15,0,1,0,0.0
0,0.0,72,0,0.579597141,1538.0,9,0,1,0,0.0
0,0.071548471,73,0,0.027262814,5501.0,11,0,0,0,0.0
0,0.828868117,44,0,1.486780331,4046.0,13,0,1,0,0.0
0,0.11568215,43,0,1.35029532,2200.0,13,0,4,0,2.0
0,0.025338908,33,1,0.349265854,3200.0,21,0,1,0,0.0
0,0.837441706,40,0,0.051172708,7503.0,2,0,0,0,0.0
1,0.9999999,25,0,0.1745503,1500.0,1,0,0,0,0.0
0,0.9999999,72,0,0.148870182,2256.0,3,0,0,0,0.0
0,0.04771732,57,0,0.355733914,7350.0,7,0,3,0,1.0
0,0.911721719,44,0,0.823973727,3044.0,12,1,0,0,0.0
0,0.404587985,52,1,0.606156275,3800.0,13,0,2,0,0.0
0,0.167402356,67,0,0.24845859,6000.0,12,0,3,0,0.0
0,0.280297668,51,0,0.527578737,6000.0,9,0,3,0,0.0
0,0.251166652,53,0,0.258624384,14000.0,8,0,2,0,0.0
0,0.06677379,39,0,0.48129106,3500.0,3,0,1,0,0.0
0,0.640844723,70,0,0.37709976,8750.0,9,0,1,0,0.0
0,0.108480265,58,0,0.3985932,2558.0,6,0,1,0,0.0
0,0.392837666,30,0,0.259484067,1976.0,4,0,0,0,0.0
0,0.9999999,43,0,0.0,5333.0,0,0,0,0,2.0
0,0.008919822,73,0,0.324817518,5479.0,6,0,1,0,0.0
0,0.0,37,0,0.562287542,5000.0,6,0,1,0,0.0
0,0.0,47,0,0.275205539,2310.0,3,0,1,0,0.0
0,0.9999999,49,0,0.516570803,3650.0,4,0,3,0,0.0
0,0.0,42,0,1528.0,0.0,4,0,1,0,1.0
0,0.042227365,61,0,0.310150641,7102.0,10,0,2,0,0.0
0,0.294067648,77,0,0.160427807,4300.0,5,0,0,0,0.0
0,0.043319279,50,0,0.627790736,3000.0,5,0,2,0,0.0
0,0.0,51,0,0.125357102,8750.0,8,1,1,1,0.0
0,0.117729409,49,0,0.07811664,7475.0,4,0,0,0,0.0
0,0.196910535,62,0,0.027524576,11189.0,10,0,0,0,0.0
0,0.013105988,58,0,0.318372154,15283.0,17,0,4,0,0.0
0,0.931253183,47,1,0.795800145,4142.0,7,0,2,0,3.0
0,0.128052322,46,0,0.359725613,8600.0,5,0,1,0,2.0
0,0.199815413,24,2,0.702770781,793.0,5,0,0,0,0.0
0,0.0,51,0,0.126123128,3004.0,5,0,1,0,1.0
0,0.662838185,65,0,0.629761016,5355.0,17,0,1,0,0.0
0,0.124635015,50,2,0.310473016,7800.0,7,0,2,0,2.0
0,0.039847094,63,0,0.713963238,3100.0,25,0,3,0,0.0
0,0.060977798,40,0,0.219078092,10000.0,9,0,2,0,0.0
0,0.492049408,50,0,0.189783676,5500.0,8,0,0,0,0.0
1,1.201554692,27,3,0.264273504,2924.0,7,0,0,0,0.0
0,0.04753978,53,0,0.394813238,5166.0,8,0,2,0,0.0
0,0.171831658,61,0,0.831088793,4380.0,24,0,4,0,0.0
0,0.016638669,39,0,0.349331505,8750.0,10,0,2,0,0.0
0,0.158526702,70,0,0.34243633,3258.0,11,0,1,0,1.0
0,0.469473918,74,0,0.758096876,3488.0,6,0,2,0,2.0
0,0.262451679,47,0,0.427285817,8333.0,12,0,2,0,2.0
0,0.0,40,0,0.002306805,2600.0,10,0,0,0,0.0
1,0.9999999,40,1,0.501051402,8559.0,4,2,3,0,1.0
0,0.792701216,31,0,0.29764454,1400.0,3,0,0,0,0.0
0,0.000435635,53,0,0.093352532,4166.0,5,0,0,0,0.0
0,0.799428688,45,3,0.128190367,5210.0,3,0,0,0,3.0
0,0.047081949,42,0,0.25111177,16864.0,11,0,2,0,4.0
0,0.049494278,65,0,0.243037372,4200.0,13,0,2,0,0.0
0,0.139475991,56,0,0.111233394,12720.0,4,0,1,0,0.0
0,0.014898237,63,0,0.108695652,3311.0,4,0,0,0,0.0
0,0.9999999,76,0,0.296296296,1700.0,2,0,1,0,0.0
0,0.04256613,65,0,0.29615641,4500.0,10,0,1,1,0.0
0,0.013255979,40,0,0.149500217,2300.0,7,0,0,0,1.0
0,0.470349616,65,2,0.35617894,9410.0,19,0,2,0,0.0
0,0.096086434,65,0,0.189769498,9500.0,21,0,1,0,0.0
0,0.694773683,53,0,0.816698825,5700.0,10,0,2,0,2.0
0,0.000663848,67,0,0.2216262,7083.0,3,0,1,0,0.0
0,0.9999999,60,0,0.082857143,5249.0,5,0,1,0,2.0
0,0.592416303,63,0,0.142533937,4419.0,3,0,0,0,0.0
0,0.06632228,47,0,0.169105927,6900.0,4,0,1,0,2.0
0,0.005304117,74,0,0.001873829,1600.0,8,0,0,0,1.0
